type,lines,run,accuracy,thinking_length,non_thinking_length,problem_id
pseudo_thinking,1000,1,100.0,4973,0,1986-6
pseudo_thinking,1000,1,100.0,9694,0,1986-7
pseudo_thinking,1000,1,100.0,16043,0,1986-8
pseudo_thinking,1000,1,0.0,17361,0,1986-9
pseudo_thinking,1000,1,100.0,31408,0,1986-10
pseudo_thinking,1000,1,100.0,22261,0,1986-11
pseudo_thinking,1000,1,0.0,46888,0,1986-12
pseudo_thinking,1000,1,0.0,29618,0,1986-13
pseudo_thinking,1000,1,0.0,34894,0,1986-14
pseudo_thinking,1000,1,0.0,33377,0,1986-15
pseudo_thinking,1000,1,100.0,15967,0,1987-1
pseudo_thinking,1000,1,100.0,5200,0,1987-2
pseudo_thinking,1000,1,100.0,12845,0,1987-3
pseudo_thinking,1000,1,100.0,12920,0,1987-4
pseudo_thinking,1000,1,100.0,4886,0,1987-5
pseudo_thinking,1000,1,0.0,39544,0,1987-6
pseudo_thinking,1000,1,100.0,11459,0,1987-7
pseudo_thinking,1000,1,0.0,35932,0,1987-8
pseudo_thinking,1000,1,100.0,7982,0,1987-9
pseudo_thinking,1000,1,100.0,7636,0,1987-10
pseudo_thinking,1000,1,100.0,18449,0,1987-11
pseudo_thinking,1000,1,100.0,13350,0,1987-12
pseudo_thinking,1000,1,0.0,34174,0,1987-14
pseudo_thinking,1000,1,0.0,41045,0,1987-15
pseudo_thinking,1000,1,100.0,7920,0,1988-2
pseudo_thinking,1000,1,100.0,4146,0,1988-3
pseudo_thinking,1000,1,100.0,4456,0,1988-5
pseudo_thinking,1000,1,100.0,29576,0,1988-7
pseudo_thinking,1000,1,100.0,5660,0,1988-8
pseudo_thinking,1000,1,0.0,24255,0,1988-9
pseudo_thinking,1000,1,100.0,9389,0,1988-10
pseudo_thinking,1000,1,100.0,18335,0,1988-13
pseudo_thinking,1000,1,100.0,12419,0,1988-14
pseudo_thinking,1000,1,0.0,52327,0,1988-15
pseudo_thinking,1000,1,100.0,9629,0,1989-1
pseudo_thinking,1000,1,100.0,10221,0,1989-2
pseudo_thinking,1000,1,100.0,16783,0,1989-4
pseudo_thinking,1000,1,100.0,5789,0,1989-5
pseudo_thinking,1000,1,100.0,4846,0,1989-7
pseudo_thinking,1000,1,0.0,17186,0,1989-8
pseudo_thinking,1000,1,100.0,9497,0,1989-9
pseudo_thinking,1000,1,0.0,14663,0,1989-11
pseudo_thinking,1000,1,100.0,23471,0,1989-13
pseudo_thinking,1000,1,100.0,17850,0,1990-1
pseudo_thinking,1000,1,100.0,9679,0,1990-2
pseudo_thinking,1000,1,100.0,10156,0,1990-3
pseudo_thinking,1000,1,0.0,14741,0,1990-5
pseudo_thinking,1000,1,100.0,6569,0,1990-6
pseudo_thinking,1000,1,100.0,4317,0,1990-7
pseudo_thinking,1000,1,100.0,8583,0,1990-9
pseudo_thinking,1000,1,0.0,31598,0,1990-10
pseudo_thinking,1000,1,0.0,24675,0,1990-11
pseudo_thinking,1000,2,100.0,5495,0,1983-1
pseudo_thinking,1000,2,100.0,13380,0,1983-2
pseudo_thinking,1000,2,100.0,7460,0,1983-3
pseudo_thinking,1000,2,100.0,8709,0,1983-4
pseudo_thinking,1000,2,100.0,5987,0,1983-5
pseudo_thinking,1000,2,100.0,8859,0,1983-6
pseudo_thinking,1000,2,100.0,10908,0,1983-7
pseudo_thinking,1000,2,100.0,19675,0,1983-8
pseudo_thinking,1000,2,100.0,3656,0,1983-9
pseudo_thinking,1000,2,100.0,19868,0,1983-10
pseudo_thinking,1000,2,0.0,27745,0,1983-11
pseudo_thinking,1000,2,0.0,17452,0,1983-12
pseudo_thinking,1000,2,100.0,26035,0,1983-13
pseudo_thinking,1000,2,0.0,38057,0,1983-14
pseudo_thinking,1000,2,0.0,38615,0,1983-15
pseudo_thinking,1000,2,100.0,9030,0,1984-1
pseudo_thinking,1000,2,100.0,10093,0,1984-2
pseudo_thinking,1000,2,100.0,15389,0,1984-3
pseudo_thinking,1000,2,100.0,10427,0,1984-4
pseudo_thinking,1000,2,100.0,4711,0,1984-5
pseudo_thinking,1000,2,0.0,40603,0,1984-6
pseudo_thinking,1000,2,100.0,22593,0,1984-7
pseudo_thinking,1000,2,100.0,10971,0,1984-8
pseudo_thinking,1000,2,100.0,14087,0,1984-9
pseudo_thinking,1000,2,0.0,35298,0,1984-10
pseudo_thinking,1000,2,100.0,6878,0,1984-11
pseudo_thinking,1000,2,0.0,32967,0,1984-12
pseudo_thinking,1000,2,100.0,14399,0,1984-13
pseudo_thinking,1000,2,100.0,18378,0,1984-14
pseudo_thinking,1000,2,100.0,3541,0,1985-1
pseudo_thinking,1000,2,100.0,2413,0,1985-2
pseudo_thinking,1000,2,100.0,4290,0,1985-3
pseudo_thinking,1000,2,100.0,20180,0,1985-4
pseudo_thinking,1000,2,100.0,5069,0,1985-5
pseudo_thinking,1000,2,0.0,46556,0,1985-6
pseudo_thinking,1000,2,100.0,4701,0,1985-7
pseudo_thinking,1000,2,100.0,21224,0,1985-8
pseudo_thinking,1000,2,100.0,8946,0,1985-9
pseudo_thinking,1000,2,0.0,15430,0,1985-10
pseudo_thinking,1000,2,100.0,39817,0,1985-11
pseudo_thinking,1000,2,100.0,14773,0,1985-12
pseudo_thinking,1000,2,100.0,5827,0,1985-13
pseudo_thinking,1000,2,100.0,9852,0,1985-14
pseudo_thinking,1000,2,0.0,11499,0,1985-15
pseudo_thinking,1000,2,100.0,2158,0,1986-1
pseudo_thinking,1000,2,100.0,7298,0,1986-2
pseudo_thinking,1000,2,100.0,1764,0,1986-3
pseudo_thinking,1000,2,100.0,4794,0,1986-5
pseudo_thinking,1000,2,100.0,8076,0,1986-6
pseudo_thinking,1000,2,100.0,12991,0,1986-7
pseudo_thinking,1000,2,100.0,4717,0,1986-8
pseudo_thinking,1000,2,100.0,24412,0,1986-9
pseudo_thinking,1000,2,100.0,5690,0,1986-10
pseudo_thinking,1000,2,100.0,13091,0,1986-11
pseudo_thinking,1000,2,0.0,36485,0,1986-12
pseudo_thinking,1000,2,0.0,46426,0,1986-13
pseudo_thinking,1000,2,0.0,36067,0,1986-14
pseudo_thinking,1000,2,0.0,31764,0,1986-15
pseudo_thinking,1000,2,100.0,9052,0,1987-1
pseudo_thinking,1000,2,0.0,4644,0,1987-2
pseudo_thinking,1000,2,100.0,9355,0,1987-3
pseudo_thinking,1000,2,100.0,6178,0,1987-4
pseudo_thinking,1000,2,100.0,4995,0,1987-5
pseudo_thinking,1000,2,0.0,45370,0,1987-6
pseudo_thinking,1000,2,100.0,12772,0,1987-7
pseudo_thinking,1000,2,0.0,36621,0,1987-8
pseudo_thinking,1000,2,100.0,14703,0,1987-9
pseudo_thinking,1000,2,100.0,9944,0,1987-10
pseudo_thinking,1000,2,0.0,13966,0,1987-11
pseudo_thinking,1000,2,100.0,9393,0,1987-12
pseudo_thinking,1000,2,100.0,5795,0,1987-14
pseudo_thinking,1000,2,100.0,27993,0,1987-15
pseudo_thinking,1000,2,100.0,4467,0,1988-2
pseudo_thinking,1000,2,100.0,3607,0,1988-3
pseudo_thinking,1000,2,100.0,5550,0,1988-5
pseudo_thinking,1000,2,100.0,10014,0,1988-7
pseudo_thinking,1000,2,100.0,8373,0,1988-8
pseudo_thinking,1000,2,0.0,28132,0,1988-9
pseudo_thinking,1000,2,100.0,25396,0,1988-10
pseudo_thinking,1000,2,100.0,18008,0,1988-13
pseudo_thinking,1000,2,100.0,22433,0,1988-14
pseudo_thinking,1000,2,0.0,53372,0,1988-15
pseudo_thinking,1000,2,100.0,8001,0,1989-1
pseudo_thinking,1000,2,100.0,5329,0,1989-2
pseudo_thinking,1000,2,100.0,14034,0,1989-4
pseudo_thinking,1000,2,100.0,6024,0,1989-5
pseudo_thinking,1000,2,100.0,8195,0,1989-7
pseudo_thinking,1000,2,100.0,4887,0,1989-8
pseudo_thinking,1000,2,0.0,26202,0,1989-9
pseudo_thinking,1000,2,0.0,24997,0,1989-11
pseudo_thinking,1000,2,0.0,43846,0,1989-13
pseudo_thinking,1000,2,0.0,38874,0,1990-1
pseudo_thinking,1000,2,100.0,14716,0,1990-2
pseudo_thinking,1000,2,100.0,15358,0,1990-3
pseudo_thinking,1000,2,100.0,9860,0,1990-5
pseudo_thinking,1000,2,100.0,3254,0,1990-6
pseudo_thinking,1000,2,0.0,33055,0,1990-7
pseudo_thinking,1000,2,100.0,3951,0,1990-9
pseudo_thinking,1000,2,100.0,19812,0,1990-10
pseudo_thinking,1000,2,0.0,36177,0,1990-11
pseudo_thinking,1000,3,100.0,8688,0,1983-1
pseudo_thinking,1000,3,100.0,7292,0,1983-2
pseudo_thinking,1000,3,100.0,4714,0,1983-3
pseudo_thinking,1000,3,0.0,16277,0,1983-4
pseudo_thinking,1000,3,100.0,9231,0,1983-5
pseudo_thinking,1000,3,100.0,6403,0,1983-6
pseudo_thinking,1000,3,100.0,44123,0,1983-7
pseudo_thinking,1000,3,100.0,12420,0,1983-8
pseudo_thinking,1000,3,100.0,9568,0,1983-9
pseudo_thinking,1000,3,0.0,49732,0,1983-10
pseudo_thinking,1000,3,100.0,41919,0,1983-11
pseudo_thinking,1000,3,100.0,8666,0,1983-12
pseudo_thinking,1000,3,100.0,37339,0,1983-13
pseudo_thinking,1000,3,100.0,10413,0,1983-14
pseudo_thinking,1000,3,0.0,40817,0,1983-15
pseudo_thinking,1000,3,100.0,5438,0,1984-1
pseudo_thinking,1000,3,100.0,9619,0,1984-2
pseudo_thinking,1000,3,100.0,22172,0,1984-3
pseudo_thinking,1000,3,100.0,6853,0,1984-4
pseudo_thinking,1000,3,100.0,3676,0,1984-5
pseudo_thinking,1000,3,0.0,45447,0,1984-6
pseudo_thinking,1000,3,100.0,29418,0,1984-7
pseudo_thinking,1000,3,100.0,6844,0,1984-8
pseudo_thinking,1000,3,100.0,31319,0,1984-9
pseudo_thinking,1000,3,0.0,36035,0,1984-10
pseudo_thinking,1000,3,100.0,7917,0,1984-11
pseudo_thinking,1000,3,0.0,42107,0,1984-12
pseudo_thinking,1000,3,100.0,11475,0,1984-13
pseudo_thinking,1000,3,100.0,14615,0,1984-14
pseudo_thinking,1000,3,0.0,33721,0,1985-1
pseudo_thinking,1000,3,100.0,4572,0,1985-2
pseudo_thinking,1000,3,100.0,4907,0,1985-3
pseudo_thinking,1000,3,0.0,40375,0,1985-4
pseudo_thinking,1000,3,100.0,10471,0,1985-5
pseudo_thinking,1000,3,0.0,40540,0,1985-6
pseudo_thinking,1000,3,100.0,4629,0,1985-7
pseudo_thinking,1000,3,0.0,15064,0,1985-8
pseudo_thinking,1000,3,100.0,6272,0,1985-9
pseudo_thinking,1000,3,100.0,27515,0,1985-10
pseudo_thinking,1000,3,100.0,11547,0,1985-11
pseudo_thinking,1000,3,100.0,16314,0,1985-12
pseudo_thinking,1000,3,100.0,14402,0,1985-13
pseudo_thinking,1000,3,100.0,15110,0,1985-14
pseudo_thinking,1000,3,0.0,50028,0,1985-15
pseudo_thinking,1000,3,100.0,3466,0,1986-1
pseudo_thinking,1000,3,100.0,6186,0,1986-2
pseudo_thinking,1000,3,100.0,2083,0,1986-3
pseudo_thinking,1000,3,100.0,9094,0,1986-5
pseudo_thinking,1000,3,100.0,4900,0,1986-6
pseudo_thinking,1000,3,100.0,12592,0,1986-7
pseudo_thinking,1000,3,100.0,29741,0,1986-8
pseudo_thinking,1000,3,0.0,38592,0,1986-9
pseudo_thinking,1000,3,100.0,23297,0,1986-10
pseudo_thinking,1000,3,0.0,37659,0,1986-11
pseudo_thinking,1000,3,0.0,41228,0,1986-12
pseudo_thinking,1000,3,0.0,39740,0,1986-13
pseudo_thinking,1000,3,100.0,28811,0,1986-14
pseudo_thinking,1000,3,0.0,32182,0,1986-15
pseudo_thinking,1000,3,100.0,14717,0,1987-1
pseudo_thinking,1000,3,100.0,3140,0,1987-2
pseudo_thinking,1000,3,100.0,13592,0,1987-3
pseudo_thinking,1000,3,100.0,12904,0,1987-4
pseudo_thinking,1000,3,100.0,4448,0,1987-5
pseudo_thinking,1000,3,0.0,44779,0,1987-6
pseudo_thinking,1000,3,100.0,10745,0,1987-7
pseudo_thinking,1000,3,0.0,34384,0,1987-8
pseudo_thinking,1000,3,100.0,9198,0,1987-9
pseudo_thinking,1000,3,100.0,9354,0,1987-10
pseudo_thinking,1000,3,100.0,18433,0,1987-11
pseudo_thinking,1000,3,100.0,9629,0,1987-12
pseudo_thinking,1000,3,100.0,9003,0,1987-14
pseudo_thinking,1000,3,100.0,32746,0,1987-15
pseudo_thinking,1000,3,100.0,8311,0,1988-2
pseudo_thinking,1000,3,100.0,6272,0,1988-3
pseudo_thinking,1000,3,100.0,5478,0,1988-5
pseudo_thinking,1000,3,0.0,15120,0,1988-7
pseudo_thinking,1000,3,100.0,20015,0,1988-8
pseudo_thinking,1000,3,100.0,6648,0,1988-9
pseudo_thinking,1000,3,100.0,10563,0,1988-10
pseudo_thinking,1000,3,100.0,8674,0,1988-13
pseudo_thinking,1000,3,100.0,21167,0,1988-14
pseudo_thinking,1000,3,0.0,57165,0,1988-15
pseudo_thinking,1000,3,100.0,7202,0,1989-1
pseudo_thinking,1000,3,100.0,6186,0,1989-2
pseudo_thinking,1000,3,100.0,11800,0,1989-4
pseudo_thinking,1000,3,100.0,3693,0,1989-5
pseudo_thinking,1000,3,100.0,5836,0,1989-7
pseudo_thinking,1000,3,100.0,18890,0,1989-8
pseudo_thinking,1000,3,100.0,17001,0,1989-9
pseudo_thinking,1000,3,0.0,36541,0,1989-11
pseudo_thinking,1000,3,0.0,41529,0,1989-13
pseudo_thinking,1000,3,100.0,7520,0,1990-1
pseudo_thinking,1000,3,100.0,11609,0,1990-2
pseudo_thinking,1000,3,0.0,33902,0,1990-3
pseudo_thinking,1000,3,100.0,10613,0,1990-5
pseudo_thinking,1000,3,100.0,3818,0,1990-6
pseudo_thinking,1000,3,100.0,5423,0,1990-7
pseudo_thinking,1000,3,100.0,6772,0,1990-9
pseudo_thinking,1000,3,100.0,22160,0,1990-10
pseudo_thinking,1000,3,0.0,27893,0,1990-11
pseudo_thinking,1000,4,100.0,5238,0,1983-1
pseudo_thinking,1000,4,100.0,10580,0,1983-2
pseudo_thinking,1000,4,100.0,11905,0,1983-3
pseudo_thinking,1000,4,0.0,37818,0,1983-4
pseudo_thinking,1000,4,100.0,5656,0,1983-5
pseudo_thinking,1000,4,100.0,9298,0,1983-6
pseudo_thinking,1000,4,100.0,20075,0,1983-7
pseudo_thinking,1000,4,100.0,12098,0,1983-8
pseudo_thinking,1000,4,100.0,16386,0,1983-9
pseudo_thinking,1000,4,0.0,38198,0,1983-10
pseudo_thinking,1000,4,0.0,46552,0,1983-11
pseudo_thinking,1000,4,0.0,11681,0,1983-12
pseudo_thinking,1000,4,100.0,21014,0,1983-13
pseudo_thinking,1000,4,100.0,31656,0,1983-14
pseudo_thinking,1000,4,0.0,33030,0,1983-15
pseudo_thinking,1000,4,100.0,7671,0,1984-1
pseudo_thinking,1000,4,100.0,8526,0,1984-2
pseudo_thinking,1000,4,100.0,29242,0,1984-3
pseudo_thinking,1000,4,100.0,15025,0,1984-4
pseudo_thinking,1000,4,100.0,4650,0,1984-5
pseudo_thinking,1000,4,100.0,18369,0,1984-6
pseudo_thinking,1000,4,100.0,19056,0,1984-7
pseudo_thinking,1000,4,100.0,7660,0,1984-8
pseudo_thinking,1000,4,100.0,17734,0,1984-9
pseudo_thinking,1000,4,0.0,36464,0,1984-10
pseudo_thinking,1000,4,100.0,11103,0,1984-11
pseudo_thinking,1000,4,100.0,20158,0,1984-12
pseudo_thinking,1000,4,100.0,5895,0,1984-13
pseudo_thinking,1000,4,100.0,18054,0,1984-14
pseudo_thinking,1000,4,100.0,17683,0,1985-1
pseudo_thinking,1000,4,100.0,3336,0,1985-2
pseudo_thinking,1000,4,100.0,4941,0,1985-3
pseudo_thinking,1000,4,0.0,34962,0,1985-4
pseudo_thinking,1000,4,100.0,8353,0,1985-5
pseudo_thinking,1000,4,0.0,37438,0,1985-6
pseudo_thinking,1000,4,100.0,3676,0,1985-7
pseudo_thinking,1000,4,100.0,18646,0,1985-8
pseudo_thinking,1000,4,100.0,35937,0,1985-9
pseudo_thinking,1000,4,100.0,27140,0,1985-10
pseudo_thinking,1000,4,100.0,11781,0,1985-11
pseudo_thinking,1000,4,100.0,16974,0,1985-12
pseudo_thinking,1000,4,100.0,28954,0,1985-13
pseudo_thinking,1000,4,100.0,19158,0,1985-14
pseudo_thinking,1000,4,0.0,48399,0,1985-15
pseudo_thinking,1000,4,100.0,3216,0,1986-1
pseudo_thinking,1000,4,100.0,7931,0,1986-2
pseudo_thinking,1000,4,100.0,2075,0,1986-3
pseudo_thinking,1000,4,100.0,5108,0,1986-5
pseudo_thinking,1000,4,100.0,7614,0,1986-6
pseudo_thinking,1000,4,100.0,5945,0,1986-7
pseudo_thinking,1000,4,100.0,9177,0,1986-8
pseudo_thinking,1000,4,0.0,19078,0,1986-9
pseudo_thinking,1000,4,100.0,12826,0,1986-10
pseudo_thinking,1000,4,100.0,27461,0,1986-11
pseudo_thinking,1000,4,100.0,36019,0,1986-12
pseudo_thinking,1000,4,0.0,49001,0,1986-13
pseudo_thinking,1000,4,0.0,33378,0,1986-14
pseudo_thinking,1000,4,0.0,30233,0,1986-15
pseudo_thinking,1000,4,100.0,5940,0,1987-1
pseudo_thinking,1000,4,100.0,3471,0,1987-2
pseudo_thinking,1000,4,100.0,11881,0,1987-3
pseudo_thinking,1000,4,100.0,13129,0,1987-4
pseudo_thinking,1000,4,100.0,3624,0,1987-5
pseudo_thinking,1000,4,0.0,40285,0,1987-6
pseudo_thinking,1000,4,100.0,11898,0,1987-7
pseudo_thinking,1000,4,0.0,36766,0,1987-8
pseudo_thinking,1000,4,100.0,9318,0,1987-9
pseudo_thinking,1000,4,100.0,8693,0,1987-10
pseudo_thinking,1000,4,100.0,15961,0,1987-11
pseudo_thinking,1000,4,100.0,7890,0,1987-12
pseudo_thinking,1000,4,100.0,20254,0,1987-14
pseudo_thinking,1000,4,0.0,41636,0,1987-15
pseudo_thinking,1000,4,100.0,5852,0,1988-2
pseudo_thinking,1000,4,100.0,3125,0,1988-3
pseudo_thinking,1000,4,100.0,3524,0,1988-5
pseudo_thinking,1000,4,100.0,20578,0,1988-7
pseudo_thinking,1000,4,100.0,14899,0,1988-8
pseudo_thinking,1000,4,100.0,19647,0,1988-9
pseudo_thinking,1000,4,100.0,15533,0,1988-10
pseudo_thinking,1000,4,0.0,16325,0,1988-13
pseudo_thinking,1000,4,100.0,7304,0,1988-14
pseudo_thinking,1000,4,0.0,54250,0,1988-15
pseudo_thinking,1000,4,100.0,2947,0,1989-1
pseudo_thinking,1000,4,100.0,4848,0,1989-2
pseudo_thinking,1000,4,100.0,18857,0,1989-4
pseudo_thinking,1000,4,100.0,4340,0,1989-5
pseudo_thinking,1000,4,100.0,4283,0,1989-7
pseudo_thinking,1000,4,100.0,7780,0,1989-8
pseudo_thinking,1000,4,100.0,9133,0,1989-9
pseudo_thinking,1000,4,0.0,41471,0,1989-11
pseudo_thinking,1000,4,0.0,46685,0,1989-13
pseudo_thinking,1000,4,100.0,15767,0,1990-1
pseudo_thinking,1000,4,100.0,6841,0,1990-2
pseudo_thinking,1000,4,100.0,7922,0,1990-3
pseudo_thinking,1000,4,100.0,14939,0,1990-5
pseudo_thinking,1000,4,100.0,3857,0,1990-6
pseudo_thinking,1000,4,100.0,3897,0,1990-7
pseudo_thinking,1000,4,100.0,6012,0,1990-9
pseudo_thinking,1000,4,100.0,7120,0,1990-10
pseudo_thinking,1000,4,0.0,31220,0,1990-11
pseudo_thinking,1000,5,100.0,4332,0,1983-1
pseudo_thinking,1000,5,100.0,10692,0,1983-2
pseudo_thinking,1000,5,100.0,10776,0,1983-3
pseudo_thinking,1000,5,0.0,33714,0,1983-4
pseudo_thinking,1000,5,100.0,10573,0,1983-5
pseudo_thinking,1000,5,100.0,7310,0,1983-6
pseudo_thinking,1000,5,100.0,28844,0,1983-7
pseudo_thinking,1000,5,100.0,12032,0,1983-8
pseudo_thinking,1000,5,100.0,21123,0,1983-9
pseudo_thinking,1000,5,100.0,29021,0,1983-10
pseudo_thinking,1000,5,0.0,45257,0,1983-11
pseudo_thinking,1000,5,100.0,8272,0,1983-12
pseudo_thinking,1000,5,100.0,9773,0,1983-13
pseudo_thinking,1000,5,100.0,23200,0,1983-14
pseudo_thinking,1000,5,0.0,38219,0,1983-15
pseudo_thinking,1000,5,100.0,6457,0,1984-1
pseudo_thinking,1000,5,100.0,12271,0,1984-2
pseudo_thinking,1000,5,0.0,21853,0,1984-3
pseudo_thinking,1000,5,100.0,10859,0,1984-4
pseudo_thinking,1000,5,100.0,5481,0,1984-5
pseudo_thinking,1000,5,100.0,27890,0,1984-6
pseudo_thinking,1000,5,0.0,9860,0,1984-7
pseudo_thinking,1000,5,100.0,5306,0,1984-8
pseudo_thinking,1000,5,100.0,7333,0,1984-9
pseudo_thinking,1000,5,100.0,14568,0,1984-10
pseudo_thinking,1000,5,100.0,7662,0,1984-11
pseudo_thinking,1000,5,0.0,29200,0,1984-12
pseudo_thinking,1000,5,100.0,8081,0,1984-13
pseudo_thinking,1000,5,100.0,21753,0,1984-14
pseudo_thinking,1000,5,100.0,5955,0,1985-1
pseudo_thinking,1000,5,100.0,4524,0,1985-2
pseudo_thinking,1000,5,100.0,5334,0,1985-3
pseudo_thinking,1000,5,0.0,40370,0,1985-4
pseudo_thinking,1000,5,100.0,7216,0,1985-5
pseudo_thinking,1000,5,0.0,37773,0,1985-6
pseudo_thinking,1000,5,100.0,3632,0,1985-7
pseudo_thinking,1000,5,100.0,11830,0,1985-8
pseudo_thinking,1000,5,100.0,9613,0,1985-9
pseudo_thinking,1000,5,100.0,24045,0,1985-10
pseudo_thinking,1000,5,100.0,16248,0,1985-11
pseudo_thinking,1000,5,100.0,13829,0,1985-12
pseudo_thinking,1000,5,100.0,20249,0,1985-13
pseudo_thinking,1000,5,0.0,49733,0,1985-14
pseudo_thinking,1000,5,0.0,30358,0,1985-15
pseudo_thinking,1000,5,100.0,4366,0,1986-1
pseudo_thinking,1000,5,100.0,6634,0,1986-2
pseudo_thinking,1000,5,100.0,2755,0,1986-3
pseudo_thinking,1000,5,100.0,3161,0,1986-5
pseudo_thinking,1000,5,100.0,7330,0,1986-6
pseudo_thinking,1000,5,100.0,10582,0,1986-7
pseudo_thinking,1000,5,0.0,13374,0,1986-8
pseudo_thinking,1000,5,0.0,24445,0,1986-9
pseudo_thinking,1000,5,0.0,31753,0,1986-10
pseudo_thinking,1000,5,100.0,19587,0,1986-11
pseudo_thinking,1000,5,0.0,41808,0,1986-12
pseudo_thinking,1000,5,0.0,43075,0,1986-13
pseudo_thinking,1000,5,100.0,23281,0,1986-14
pseudo_thinking,1000,5,0.0,32204,0,1986-15
pseudo_thinking,1000,5,100.0,11169,0,1987-1
pseudo_thinking,1000,5,100.0,4297,0,1987-2
pseudo_thinking,1000,5,100.0,11698,0,1987-3
pseudo_thinking,1000,5,100.0,10913,0,1987-4
pseudo_thinking,1000,5,100.0,4452,0,1987-5
pseudo_thinking,1000,5,0.0,42071,0,1987-6
pseudo_thinking,1000,5,100.0,11266,0,1987-7
pseudo_thinking,1000,5,0.0,27993,0,1987-8
pseudo_thinking,1000,5,100.0,6663,0,1987-9
pseudo_thinking,1000,5,100.0,8176,0,1987-10
pseudo_thinking,1000,5,0.0,15325,0,1987-11
pseudo_thinking,1000,5,100.0,9969,0,1987-12
pseudo_thinking,1000,5,100.0,21248,0,1987-14
pseudo_thinking,1000,5,0.0,39318,0,1987-15
pseudo_thinking,1000,5,100.0,5206,0,1988-2
pseudo_thinking,1000,5,100.0,3094,0,1988-3
pseudo_thinking,1000,5,100.0,3332,0,1988-5
pseudo_thinking,1000,5,100.0,8823,0,1988-7
pseudo_thinking,1000,5,100.0,19733,0,1988-8
pseudo_thinking,1000,5,100.0,11511,0,1988-9
pseudo_thinking,1000,5,100.0,8861,0,1988-10
pseudo_thinking,1000,5,0.0,34253,0,1988-13
pseudo_thinking,1000,5,100.0,14978,0,1988-14
pseudo_thinking,1000,5,0.0,55011,0,1988-15
pseudo_thinking,1000,5,100.0,3234,0,1989-1
pseudo_thinking,1000,5,100.0,3259,0,1989-2
pseudo_thinking,1000,5,0.0,30781,0,1989-4
pseudo_thinking,1000,5,100.0,3418,0,1989-5
pseudo_thinking,1000,5,100.0,3435,0,1989-7
pseudo_thinking,1000,5,100.0,4202,0,1989-8
pseudo_thinking,1000,5,100.0,11153,0,1989-9
pseudo_thinking,1000,5,100.0,22975,0,1989-11
pseudo_thinking,1000,5,0.0,41625,0,1989-13
pseudo_thinking,1000,5,100.0,13255,0,1990-1
pseudo_thinking,1000,5,0.0,5726,0,1990-2
pseudo_thinking,1000,5,0.0,35112,0,1990-3
pseudo_thinking,1000,5,100.0,10657,0,1990-5
pseudo_thinking,1000,5,100.0,6732,0,1990-6
pseudo_thinking,1000,5,100.0,8784,0,1990-7
pseudo_thinking,1000,5,100.0,4971,0,1990-9
pseudo_thinking,1000,5,100.0,12388,0,1990-10
pseudo_thinking,1000,5,0.0,34467,0,1990-11
pseudo_thinking,2000,1,100.0,4915,0,1983-1
pseudo_thinking,2000,1,100.0,7580,0,1983-2
pseudo_thinking,2000,1,100.0,5288,0,1983-3
pseudo_thinking,2000,1,100.0,30069,0,1983-4
pseudo_thinking,2000,1,100.0,5529,0,1983-5
pseudo_thinking,2000,1,100.0,10300,0,1983-6
pseudo_thinking,2000,1,100.0,21231,0,1983-7
pseudo_thinking,2000,1,100.0,26432,0,1983-8
pseudo_thinking,2000,1,100.0,5231,0,1983-9
pseudo_thinking,2000,1,100.0,14525,0,1983-10
pseudo_thinking,2000,1,0.0,37853,0,1983-11
pseudo_thinking,2000,1,100.0,19758,0,1983-12
pseudo_thinking,2000,1,0.0,30898,0,1983-13
pseudo_thinking,2000,1,0.0,30959,0,1983-14
pseudo_thinking,2000,1,0.0,37098,0,1983-15
pseudo_thinking,2000,1,100.0,9673,0,1984-1
pseudo_thinking,2000,1,100.0,9231,0,1984-2
pseudo_thinking,2000,1,0.0,39792,0,1984-3
pseudo_thinking,2000,1,100.0,5953,0,1984-4
pseudo_thinking,2000,1,100.0,5465,0,1984-5
pseudo_thinking,2000,1,100.0,37629,0,1984-6
pseudo_thinking,2000,1,0.0,26987,0,1984-7
pseudo_thinking,2000,1,100.0,4346,0,1984-8
pseudo_thinking,2000,1,0.0,38821,0,1984-9
pseudo_thinking,2000,1,0.0,30487,0,1984-10
pseudo_thinking,2000,1,100.0,9166,0,1984-11
pseudo_thinking,2000,1,0.0,37153,0,1984-12
pseudo_thinking,2000,1,100.0,3876,0,1984-13
pseudo_thinking,2000,1,100.0,18876,0,1984-14
pseudo_thinking,2000,1,100.0,18373,0,1985-1
pseudo_thinking,2000,1,100.0,4360,0,1985-2
pseudo_thinking,2000,1,100.0,5164,0,1985-3
pseudo_thinking,2000,1,0.0,31001,0,1985-4
pseudo_thinking,2000,1,100.0,9040,0,1985-5
pseudo_thinking,2000,1,0.0,40651,0,1985-6
pseudo_thinking,2000,1,100.0,4463,0,1985-7
pseudo_thinking,2000,1,100.0,23069,0,1985-8
pseudo_thinking,2000,1,100.0,7463,0,1985-9
pseudo_thinking,2000,1,0.0,17301,0,1985-10
pseudo_thinking,2000,1,0.0,30269,0,1985-11
pseudo_thinking,2000,1,100.0,9097,0,1985-12
pseudo_thinking,2000,1,100.0,4491,0,1985-13
pseudo_thinking,2000,1,0.0,43601,0,1985-14
pseudo_thinking,2000,1,0.0,45843,0,1985-15
pseudo_thinking,2000,1,100.0,2889,0,1986-1
pseudo_thinking,2000,1,100.0,8299,0,1986-2
